,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
71,Home,0.929,0.563,9,-7.428,1,0.49,0.000592,0.0,0.244,0.353,129.957,audio_features,6vxU64pcIuQ38O015Zy4qj,spotify:track:6vxU64pcIuQ38O015Zy4qj,https://api.spotify.com/v1/tracks/6vxU64pcIuQ38O015Zy4qj,https://api.spotify.com/v1/audio-analysis/6vxU64pcIuQ38O015Zy4qj,213885,4
72,All of Me,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,audio_features,3U4isOIWM3VvDubwSI3y7a,spotify:track:3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,269560,4
73,Because This Must Be,0.191,0.0641,0,-29.622,0,0.0422,0.99,0.841,0.119,0.0872,133.179,audio_features,4CJUL27qGiX5MfHFcFpr38,spotify:track:4CJUL27qGiX5MfHFcFpr38,https://api.spotify.com/v1/tracks/4CJUL27qGiX5MfHFcFpr38,https://api.spotify.com/v1/audio-analysis/4CJUL27qGiX5MfHFcFpr38,165558,3
74,Gole Goldoon - Solo Piano,0.536,0.0321,2,-24.836,0,0.0658,0.995,0.958,0.0921,0.326,135.839,audio_features,7KanSuLmfeUYTSTPFukefS,spotify:track:7KanSuLmfeUYTSTPFukefS,https://api.spotify.com/v1/tracks/7KanSuLmfeUYTSTPFukefS,https://api.spotify.com/v1/audio-analysis/7KanSuLmfeUYTSTPFukefS,268749,3
75,Falling In Love,0.482,0.267,7,-11.638,1,0.0262,0.722,0.02,0.125,0.347,140.617,audio_features,4m1jesCFX1gQtIRFirfwCW,spotify:track:4m1jesCFX1gQtIRFirfwCW,https://api.spotify.com/v1/tracks/4m1jesCFX1gQtIRFirfwCW,https://api.spotify.com/v1/audio-analysis/4m1jesCFX1gQtIRFirfwCW,245840,4
76,"make you mine - feat. Snøw, Powfu, Rxseboy",0.638,0.583,7,-6.342,1,0.0884,0.203,0.0,0.0745,0.416,76.507,audio_features,68gRQeI1JL6ELZ6juJh7N4,spotify:track:68gRQeI1JL6ELZ6juJh7N4,https://api.spotify.com/v1/tracks/68gRQeI1JL6ELZ6juJh7N4,https://api.spotify.com/v1/audio-analysis/68gRQeI1JL6ELZ6juJh7N4,139402,4
77,Nanã,0.685,0.735,4,-6.337,0,0.0334,0.191,0.038,0.188,0.385,94.035,audio_features,0Psz3az3RIYfJpnsajBT8N,spotify:track:0Psz3az3RIYfJpnsajBT8N,https://api.spotify.com/v1/tracks/0Psz3az3RIYfJpnsajBT8N,https://api.spotify.com/v1/audio-analysis/0Psz3az3RIYfJpnsajBT8N,190827,3
78,Topdown,0.828,0.54,1,-8.54,1,0.0933,0.0259,0.179,0.145,0.485,120.048,audio_features,6KflfPD0qIbbB1PQyAHla5,spotify:track:6KflfPD0qIbbB1PQyAHla5,https://api.spotify.com/v1/tracks/6KflfPD0qIbbB1PQyAHla5,https://api.spotify.com/v1/audio-analysis/6KflfPD0qIbbB1PQyAHla5,230013,4
79,Black Fur,0.758,0.49,6,-7.98,0,0.032,0.356,0.000713,0.0795,0.427,119.966,audio_features,51loDBKDk2hhKZCC9DoSTP,spotify:track:51loDBKDk2hhKZCC9DoSTP,https://api.spotify.com/v1/tracks/51loDBKDk2hhKZCC9DoSTP,https://api.spotify.com/v1/audio-analysis/51loDBKDk2hhKZCC9DoSTP,291580,4
80,Parandeh,0.704,0.571,8,-6.539,0,0.051,0.763,0.0,0.312,0.591,140.016,audio_features,7vk8i7vICeZKKTBXtBexTY,spotify:track:7vk8i7vICeZKKTBXtBexTY,https://api.spotify.com/v1/tracks/7vk8i7vICeZKKTBXtBexTY,https://api.spotify.com/v1/audio-analysis/7vk8i7vICeZKKTBXtBexTY,201433,4
81,Ahooye Vahshi,0.421,0.313,5,-15.185,0,0.0322,0.826,2.87e-05,0.0656,0.101,116.408,audio_features,08gd1XteQb6l8sbkbHRFQ9,spotify:track:08gd1XteQb6l8sbkbHRFQ9,https://api.spotify.com/v1/tracks/08gd1XteQb6l8sbkbHRFQ9,https://api.spotify.com/v1/audio-analysis/08gd1XteQb6l8sbkbHRFQ9,350267,3
82,Ghalb,0.762,0.793,7,-4.344,1,0.147,0.173,0.0,0.376,0.665,127.975,audio_features,7eukLJ7yteZWt3OoFpjilm,spotify:track:7eukLJ7yteZWt3OoFpjilm,https://api.spotify.com/v1/tracks/7eukLJ7yteZWt3OoFpjilm,https://api.spotify.com/v1/audio-analysis/7eukLJ7yteZWt3OoFpjilm,199001,4
83,Vaghti miraghsi,0.683,0.643,5,-10.672,1,0.0854,0.911,0.891,0.0474,0.521,169.898,audio_features,1cAz29Y3NEGhnQyNF6o1gB,spotify:track:1cAz29Y3NEGhnQyNF6o1gB,https://api.spotify.com/v1/tracks/1cAz29Y3NEGhnQyNF6o1gB,https://api.spotify.com/v1/audio-analysis/1cAz29Y3NEGhnQyNF6o1gB,243775,4
84,Eshghe Tou Nemimirad,0.376,0.529,9,-8.341,0,0.0377,0.656,0.0109,0.139,0.358,76.851,audio_features,4iPwDirCPrD6EcjOQRoE5M,spotify:track:4iPwDirCPrD6EcjOQRoE5M,https://api.spotify.com/v1/tracks/4iPwDirCPrD6EcjOQRoE5M,https://api.spotify.com/v1/audio-analysis/4iPwDirCPrD6EcjOQRoE5M,447440,3
85,Cheshme Man,0.451,0.232,11,-14.34,0,0.0365,0.961,0.00388,0.133,0.309,76.038,audio_features,567pa89CGdOa0QLVTPvv4i,spotify:track:567pa89CGdOa0QLVTPvv4i,https://api.spotify.com/v1/tracks/567pa89CGdOa0QLVTPvv4i,https://api.spotify.com/v1/audio-analysis/567pa89CGdOa0QLVTPvv4i,297080,3
86,Ba Tou,0.265,0.546,7,-12.018,0,0.082,0.0548,0.00297,0.259,0.415,188.507,audio_features,0pY9nhymFSam3skzBMEhhM,spotify:track:0pY9nhymFSam3skzBMEhhM,https://api.spotify.com/v1/tracks/0pY9nhymFSam3skzBMEhhM,https://api.spotify.com/v1/audio-analysis/0pY9nhymFSam3skzBMEhhM,367467,3
87,Nameh,0.823,0.402,11,-10.952,0,0.268,0.528,0.0,0.0807,0.495,124.689,audio_features,4pY07HiMqAaN7W3fWI36ps,spotify:track:4pY07HiMqAaN7W3fWI36ps,https://api.spotify.com/v1/tracks/4pY07HiMqAaN7W3fWI36ps,https://api.spotify.com/v1/audio-analysis/4pY07HiMqAaN7W3fWI36ps,336760,4
88,Zendoon Del,0.606,0.292,1,-10.802,0,0.0321,0.898,0.000174,0.176,0.316,77.915,audio_features,5gqE3iNDiiupEwYnpLWrd6,spotify:track:5gqE3iNDiiupEwYnpLWrd6,https://api.spotify.com/v1/tracks/5gqE3iNDiiupEwYnpLWrd6,https://api.spotify.com/v1/audio-analysis/5gqE3iNDiiupEwYnpLWrd6,253027,3
89,Sayyad,0.715,0.536,5,-6.11,0,0.031,0.676,0.00079,0.0829,0.468,131.966,audio_features,0fsx1PXflK5nbWTvrWMLvd,spotify:track:0fsx1PXflK5nbWTvrWMLvd,https://api.spotify.com/v1/tracks/0fsx1PXflK5nbWTvrWMLvd,https://api.spotify.com/v1/audio-analysis/0fsx1PXflK5nbWTvrWMLvd,247347,3
90,A Man From Our Town,0.782,0.428,5,-8.475,0,0.0488,0.177,2.56e-06,0.102,0.646,61.008,audio_features,4ZnUdBg7rabAFZaekCOnmo,spotify:track:4ZnUdBg7rabAFZaekCOnmo,https://api.spotify.com/v1/tracks/4ZnUdBg7rabAFZaekCOnmo,https://api.spotify.com/v1/audio-analysis/4ZnUdBg7rabAFZaekCOnmo,265277,4
91,Sarnevesht/ Destiny,0.509,0.105,5,-15.978,1,0.0518,0.926,0.000293,0.111,0.421,86.9,audio_features,5ZqUVWXsWSnkGHOZXno9As,spotify:track:5ZqUVWXsWSnkGHOZXno9As,https://api.spotify.com/v1/tracks/5ZqUVWXsWSnkGHOZXno9As,https://api.spotify.com/v1/audio-analysis/5ZqUVWXsWSnkGHOZXno9As,162000,4
92,Waltz No.1,0.308,0.0261,9,-37.242,0,0.042,0.984,0.928,0.0749,0.148,69.156,audio_features,71MpmxCJ1TW05c7Fvv1SfI,spotify:track:71MpmxCJ1TW05c7Fvv1SfI,https://api.spotify.com/v1/tracks/71MpmxCJ1TW05c7Fvv1SfI,https://api.spotify.com/v1/audio-analysis/71MpmxCJ1TW05c7Fvv1SfI,132667,4
93,Sweetness of a Dream,0.459,0.422,4,-9.228,0,0.0331,0.777,0.00306,0.133,0.202,136.778,audio_features,2eqGTP6jFizXOtAl2izAqY,spotify:track:2eqGTP6jFizXOtAl2izAqY,https://api.spotify.com/v1/tracks/2eqGTP6jFizXOtAl2izAqY,https://api.spotify.com/v1/audio-analysis/2eqGTP6jFizXOtAl2izAqY,253443,3
94,و این طبیعیست,0.321,0.304,10,-11.826,1,0.0315,0.763,0.000325,0.129,0.104,203.559,audio_features,6qAZbQyPeMAIys6WTruqt9,spotify:track:6qAZbQyPeMAIys6WTruqt9,https://api.spotify.com/v1/tracks/6qAZbQyPeMAIys6WTruqt9,https://api.spotify.com/v1/audio-analysis/6qAZbQyPeMAIys6WTruqt9,325696,4
95,Naghsh e To Roo ye Aab,0.478,0.471,11,-9.7,0,0.0332,0.807,0.00122,0.121,0.529,140.188,audio_features,274YIbkAScIjW3699CQtxd,spotify:track:274YIbkAScIjW3699CQtxd,https://api.spotify.com/v1/tracks/274YIbkAScIjW3699CQtxd,https://api.spotify.com/v1/audio-analysis/274YIbkAScIjW3699CQtxd,328347,3
96,Obscure,0.303,0.341,2,-14.551,1,0.0271,0.0129,0.682,0.106,0.038,164.369,audio_features,3c8LKbUsjW9lMYQzVScXQT,spotify:track:3c8LKbUsjW9lMYQzVScXQT,https://api.spotify.com/v1/tracks/3c8LKbUsjW9lMYQzVScXQT,https://api.spotify.com/v1/audio-analysis/3c8LKbUsjW9lMYQzVScXQT,184040,4
97,Omid,0.751,0.704,7,-7.809,1,0.0525,0.102,0.522,0.0955,0.623,104.022,audio_features,6hiqX7jbFPrjdtrZegYgFW,spotify:track:6hiqX7jbFPrjdtrZegYgFW,https://api.spotify.com/v1/tracks/6hiqX7jbFPrjdtrZegYgFW,https://api.spotify.com/v1/audio-analysis/6hiqX7jbFPrjdtrZegYgFW,228267,4
98,Asbe Sefid,0.512,0.266,2,-8.346,0,0.0435,0.935,0.0127,0.192,0.271,119.867,audio_features,5Ukfg6vbXNjl0wY4pLDchn,spotify:track:5Ukfg6vbXNjl0wY4pLDchn,https://api.spotify.com/v1/tracks/5Ukfg6vbXNjl0wY4pLDchn,https://api.spotify.com/v1/audio-analysis/5Ukfg6vbXNjl0wY4pLDchn,243500,4
99,Fairies,0.801,0.244,7,-10.903,0,0.327,0.793,0.929,0.102,0.534,77.024,audio_features,1Nf2HoYh9MyiCRwGPLbP2g,spotify:track:1Nf2HoYh9MyiCRwGPLbP2g,https://api.spotify.com/v1/tracks/1Nf2HoYh9MyiCRwGPLbP2g,https://api.spotify.com/v1/audio-analysis/1Nf2HoYh9MyiCRwGPLbP2g,166462,4
100,Man Mast,0.696,0.318,2,-13.518,0,0.0306,0.819,3.2e-06,0.093,0.384,114.001,audio_features,3gWs0iD6j1zzMggBzRaNcc,spotify:track:3gWs0iD6j1zzMggBzRaNcc,https://api.spotify.com/v1/tracks/3gWs0iD6j1zzMggBzRaNcc,https://api.spotify.com/v1/audio-analysis/3gWs0iD6j1zzMggBzRaNcc,510190,4
101,Memory,0.434,0.889,9,-5.684,1,0.0509,0.395,0.0,0.273,0.845,113.326,audio_features,34chhNX59Wo9HMFCsI3K8Y,spotify:track:34chhNX59Wo9HMFCsI3K8Y,https://api.spotify.com/v1/tracks/34chhNX59Wo9HMFCsI3K8Y,https://api.spotify.com/v1/audio-analysis/34chhNX59Wo9HMFCsI3K8Y,153338,5
102,Golden Days - Live,0.534,0.784,10,-5.507,1,0.0556,0.00526,0.0,0.685,0.183,128.009,audio_features,02d3MXxsO0AP3DsoJGOaIt,spotify:track:02d3MXxsO0AP3DsoJGOaIt,https://api.spotify.com/v1/tracks/02d3MXxsO0AP3DsoJGOaIt,https://api.spotify.com/v1/audio-analysis/02d3MXxsO0AP3DsoJGOaIt,255404,4
103,Sare Koohe Boland,0.683,0.355,11,-9.966,0,0.0341,0.494,0.0,0.082,0.251,120.038,audio_features,6fxHagOtfne0Mbvj1UCRVq,spotify:track:6fxHagOtfne0Mbvj1UCRVq,https://api.spotify.com/v1/tracks/6fxHagOtfne0Mbvj1UCRVq,https://api.spotify.com/v1/audio-analysis/6fxHagOtfne0Mbvj1UCRVq,267600,4
104,Love Calls You By Your Name,0.313,0.0895,0,-22.179,1,0.0427,0.906,1.13e-05,0.118,0.22,77.202,audio_features,6yvQ2IbIrlwiMNwZU66XoR,spotify:track:6yvQ2IbIrlwiMNwZU66XoR,https://api.spotify.com/v1/tracks/6yvQ2IbIrlwiMNwZU66XoR,https://api.spotify.com/v1/audio-analysis/6yvQ2IbIrlwiMNwZU66XoR,340787,4
105,Smother,0.332,0.139,10,-16.473,0,0.0369,0.927,0.0451,0.124,0.112,124.937,audio_features,27ViT9yPmgH4TLyXPTsQWl,spotify:track:27ViT9yPmgH4TLyXPTsQWl,https://api.spotify.com/v1/tracks/27ViT9yPmgH4TLyXPTsQWl,https://api.spotify.com/v1/audio-analysis/27ViT9yPmgH4TLyXPTsQWl,240560,4
106,Chevaliers De Sangreal - From The Da Vinci Code Original Motion Picture Soundtrack,0.169,0.222,7,-15.954,0,0.0356,0.528,0.964,0.107,0.0397,110.877,audio_features,64q5EfFKR9hYJ1FHqSClxe,spotify:track:64q5EfFKR9hYJ1FHqSClxe,https://api.spotify.com/v1/tracks/64q5EfFKR9hYJ1FHqSClxe,https://api.spotify.com/v1/audio-analysis/64q5EfFKR9hYJ1FHqSClxe,247400,4
107,Famous Blue Raincoat - Digitally Remastered,0.398,0.0953,9,-15.516,0,0.0346,0.89,0.0,0.16,0.195,113.383,audio_features,4NHrIu0OEZi83YH7Zr1HaX,spotify:track:4NHrIu0OEZi83YH7Zr1HaX,https://api.spotify.com/v1/tracks/4NHrIu0OEZi83YH7Zr1HaX,https://api.spotify.com/v1/audio-analysis/4NHrIu0OEZi83YH7Zr1HaX,333067,3
108,Gymnopédie No. 1 (Arr. for Cello and Guitar),0.13,0.231,7,-11.44,1,0.0395,0.989,0.671,0.107,0.124,88.59,audio_features,2a8O23cBtROH4rxNxVHuHR,spotify:track:2a8O23cBtROH4rxNxVHuHR,https://api.spotify.com/v1/tracks/2a8O23cBtROH4rxNxVHuHR,https://api.spotify.com/v1/audio-analysis/2a8O23cBtROH4rxNxVHuHR,169187,3
109,Tiny Tears,0.249,0.241,4,-16.632,0,0.0328,0.0342,0.365,0.184,0.104,152.815,audio_features,348fpUm9a8vwpBZyAgyMkY,spotify:track:348fpUm9a8vwpBZyAgyMkY,https://api.spotify.com/v1/tracks/348fpUm9a8vwpBZyAgyMkY,https://api.spotify.com/v1/audio-analysis/348fpUm9a8vwpBZyAgyMkY,345840,3
110,Inside I'll Sing,0.316,0.112,0,-18.651,1,0.0411,0.952,1.38e-06,0.121,0.127,110.652,audio_features,5p4wpL6SLDKb9Qk5YLrYyk,spotify:track:5p4wpL6SLDKb9Qk5YLrYyk,https://api.spotify.com/v1/tracks/5p4wpL6SLDKb9Qk5YLrYyk,https://api.spotify.com/v1/audio-analysis/5p4wpL6SLDKb9Qk5YLrYyk,254771,4
111,Easy On Me,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,audio_features,0gplL1WMoJ6iYaPgMCL0gX,spotify:track:0gplL1WMoJ6iYaPgMCL0gX,https://api.spotify.com/v1/tracks/0gplL1WMoJ6iYaPgMCL0gX,https://api.spotify.com/v1/audio-analysis/0gplL1WMoJ6iYaPgMCL0gX,224695,4
112,Bones,0.612,0.57,11,-6.642,0,0.0347,0.278,0.0,0.0963,0.334,77.004,audio_features,7yFhA2fUsL2oIMWlw5DaHQ,spotify:track:7yFhA2fUsL2oIMWlw5DaHQ,https://api.spotify.com/v1/tracks/7yFhA2fUsL2oIMWlw5DaHQ,https://api.spotify.com/v1/audio-analysis/7yFhA2fUsL2oIMWlw5DaHQ,197293,4
113,Salt And The Sea - Recorded at Electric Lady Studios NYC,0.569,0.275,1,-10.436,0,0.03,0.898,0.049,0.111,0.0531,92.359,audio_features,13ohpzdtJcFgRyxLLQ1ftY,spotify:track:13ohpzdtJcFgRyxLLQ1ftY,https://api.spotify.com/v1/tracks/13ohpzdtJcFgRyxLLQ1ftY,https://api.spotify.com/v1/audio-analysis/13ohpzdtJcFgRyxLLQ1ftY,314763,4
114,Blue Eyes Unchanged,0.794,0.271,4,-15.577,0,0.267,0.306,0.894,0.0946,0.285,124.009,audio_features,4rw8KX7KuZDdeMH4O1ey9s,spotify:track:4rw8KX7KuZDdeMH4O1ey9s,https://api.spotify.com/v1/tracks/4rw8KX7KuZDdeMH4O1ey9s,https://api.spotify.com/v1/audio-analysis/4rw8KX7KuZDdeMH4O1ey9s,306794,4
115,Gone Away,0.502,0.737,10,-7.572,1,0.0407,0.000374,5.07e-05,0.153,0.277,106.05,audio_features,57nTFMsSiVATCDPZm9JF4S,spotify:track:57nTFMsSiVATCDPZm9JF4S,https://api.spotify.com/v1/tracks/57nTFMsSiVATCDPZm9JF4S,https://api.spotify.com/v1/audio-analysis/57nTFMsSiVATCDPZm9JF4S,275213,4
116,La vie en rose,0.419,0.0842,6,-17.542,1,0.0341,0.957,0.0,0.285,0.246,88.278,audio_features,2BAsBkA10fTRZhF5iMs0Dh,spotify:track:2BAsBkA10fTRZhF5iMs0Dh,https://api.spotify.com/v1/tracks/2BAsBkA10fTRZhF5iMs0Dh,https://api.spotify.com/v1/audio-analysis/2BAsBkA10fTRZhF5iMs0Dh,157683,4
117,Once Upon a December (from Anastasia),0.239,0.173,11,-19.353,0,0.0362,0.981,0.929,0.16,0.131,72.718,audio_features,2PCTrOWob0vs0io6pfGOYS,spotify:track:2PCTrOWob0vs0io6pfGOYS,https://api.spotify.com/v1/tracks/2PCTrOWob0vs0io6pfGOYS,https://api.spotify.com/v1/audio-analysis/2PCTrOWob0vs0io6pfGOYS,252253,4
118,I Know It's Over,0.407,0.424,0,-10.583,1,0.0318,0.0847,0.0,0.234,0.404,113.311,audio_features,3M2bD9SMYnJIPdrTKUnBd3,spotify:track:3M2bD9SMYnJIPdrTKUnBd3,https://api.spotify.com/v1/tracks/3M2bD9SMYnJIPdrTKUnBd3,https://api.spotify.com/v1/audio-analysis/3M2bD9SMYnJIPdrTKUnBd3,349187,3
119,Whiskey Lullaby (feat. Alison Krauss),0.587,0.35,2,-10.954,1,0.0318,0.74,0.0,0.156,0.17,74.479,audio_features,4BXkf6yww23Vdju7E1fUrn,spotify:track:4BXkf6yww23Vdju7E1fUrn,https://api.spotify.com/v1/tracks/4BXkf6yww23Vdju7E1fUrn,https://api.spotify.com/v1/audio-analysis/4BXkf6yww23Vdju7E1fUrn,259453,4
120,Your Heart Is As Black As Night,0.371,0.326,0,-10.487,0,0.0353,0.851,0.0056,0.125,0.125,76.548,audio_features,1EUj3EeDYX5yldkBXkNDJP,spotify:track:1EUj3EeDYX5yldkBXkNDJP,https://api.spotify.com/v1/tracks/1EUj3EeDYX5yldkBXkNDJP,https://api.spotify.com/v1/audio-analysis/1EUj3EeDYX5yldkBXkNDJP,162720,4
121,The End Of The World,0.232,0.216,10,-10.674,1,0.0314,0.936,4.93e-06,0.246,0.432,94.268,audio_features,5DTOOkooKFUvWj1XQTFa09,spotify:track:5DTOOkooKFUvWj1XQTFa09,https://api.spotify.com/v1/tracks/5DTOOkooKFUvWj1XQTFa09,https://api.spotify.com/v1/audio-analysis/5DTOOkooKFUvWj1XQTFa09,157573,3
122,Laika,0.495,0.902,8,-4.548,1,0.0396,0.00397,1.01e-06,0.396,0.566,90.012,audio_features,78BbIbE1ZaFTk1gmYJEhiD,spotify:track:78BbIbE1ZaFTk1gmYJEhiD,https://api.spotify.com/v1/tracks/78BbIbE1ZaFTk1gmYJEhiD,https://api.spotify.com/v1/audio-analysis/78BbIbE1ZaFTk1gmYJEhiD,197187,4
123,O I End,0.179,0.112,9,-20.531,0,0.0361,0.97,0.904,0.116,0.0356,143.342,audio_features,1TznUCzVWJomr0Z4fwqit6,spotify:track:1TznUCzVWJomr0Z4fwqit6,https://api.spotify.com/v1/tracks/1TznUCzVWJomr0Z4fwqit6,https://api.spotify.com/v1/audio-analysis/1TznUCzVWJomr0Z4fwqit6,289904,4
124,Valse de l'adieu,0.384,0.0631,1,-24.271,0,0.0536,0.972,0.901,0.0917,0.0797,103.09,audio_features,3K7SS7vfBVGCslRkw4HWqw,spotify:track:3K7SS7vfBVGCslRkw4HWqw,https://api.spotify.com/v1/tracks/3K7SS7vfBVGCslRkw4HWqw,https://api.spotify.com/v1/audio-analysis/3K7SS7vfBVGCslRkw4HWqw,175000,3
125,All I Ask,0.591,0.28,4,-5.494,1,0.0283,0.889,0.0,0.124,0.348,141.916,audio_features,05TOt5Vz4StdjMpEdFPlvB,spotify:track:05TOt5Vz4StdjMpEdFPlvB,https://api.spotify.com/v1/tracks/05TOt5Vz4StdjMpEdFPlvB,https://api.spotify.com/v1/audio-analysis/05TOt5Vz4StdjMpEdFPlvB,271800,4
126,If You Go Away,0.389,0.179,9,-17.016,0,0.0331,0.843,1.12e-05,0.0866,0.292,79.105,audio_features,5YEBDtfU1CkrYUCJtjRmaa,spotify:track:5YEBDtfU1CkrYUCJtjRmaa,https://api.spotify.com/v1/tracks/5YEBDtfU1CkrYUCJtjRmaa,https://api.spotify.com/v1/audio-analysis/5YEBDtfU1CkrYUCJtjRmaa,227867,4
127,Always on My Mind,0.524,0.261,2,-13.868,1,0.0272,0.755,0.00105,0.144,0.201,73.36,audio_features,2xYQTU2bbg6WVAmpY1eae4,spotify:track:2xYQTU2bbg6WVAmpY1eae4,https://api.spotify.com/v1/tracks/2xYQTU2bbg6WVAmpY1eae4,https://api.spotify.com/v1/audio-analysis/2xYQTU2bbg6WVAmpY1eae4,212667,4
128,House Of The Rising Sun,0.295,0.584,9,-6.696,0,0.0345,0.000385,0.218,0.0996,0.228,117.2,audio_features,7BY005dacJkbO6EPiOh2wb,spotify:track:7BY005dacJkbO6EPiOh2wb,https://api.spotify.com/v1/tracks/7BY005dacJkbO6EPiOh2wb,https://api.spotify.com/v1/audio-analysis/7BY005dacJkbO6EPiOh2wb,271280,3
129,Love Lost,0.55,0.574,7,-7.427,1,0.0341,0.0189,0.568,0.109,0.346,122.579,audio_features,5y1iInKBJiE9Qfi4eKOal9,spotify:track:5y1iInKBJiE9Qfi4eKOal9,https://api.spotify.com/v1/tracks/5y1iInKBJiE9Qfi4eKOal9,https://api.spotify.com/v1/audio-analysis/5y1iInKBJiE9Qfi4eKOal9,212320,4
130,Look At Me,0.763,0.726,1,-6.405,1,0.282,0.259,0.0,0.0976,0.349,139.059,audio_features,7floNISpH8VF4z4459Qo18,spotify:track:7floNISpH8VF4z4459Qo18,https://api.spotify.com/v1/tracks/7floNISpH8VF4z4459Qo18,https://api.spotify.com/v1/audio-analysis/7floNISpH8VF4z4459Qo18,126346,4
131,Breathing Soul,0.473,0.0221,11,-28.411,0,0.0468,0.995,0.877,0.0875,0.115,116.523,audio_features,6mCyCHvVYEsTDeHk8hadsr,spotify:track:6mCyCHvVYEsTDeHk8hadsr,https://api.spotify.com/v1/tracks/6mCyCHvVYEsTDeHk8hadsr,https://api.spotify.com/v1/audio-analysis/6mCyCHvVYEsTDeHk8hadsr,127083,4
132,Love,0.727,0.739,8,-3.805,1,0.0411,0.365,0.00137,0.161,0.533,93.005,audio_features,2Xr1dTzJee307rmrkt8c0g,spotify:track:2Xr1dTzJee307rmrkt8c0g,https://api.spotify.com/v1/tracks/2Xr1dTzJee307rmrkt8c0g,https://api.spotify.com/v1/audio-analysis/2Xr1dTzJee307rmrkt8c0g,145800,4
133,Alone Time,0.645,0.243,7,-16.029,1,0.0306,0.874,0.864,0.136,0.483,135.869,audio_features,47oFVn0fGUsdUcK5coajGW,spotify:track:47oFVn0fGUsdUcK5coajGW,https://api.spotify.com/v1/tracks/47oFVn0fGUsdUcK5coajGW,https://api.spotify.com/v1/audio-analysis/47oFVn0fGUsdUcK5coajGW,202996,4
134,No Time to Die - Piano Version,0.554,0.138,4,-20.59,0,0.0438,0.99,0.932,0.0981,0.0766,144.085,audio_features,5rG1ZocVbrfkeboD3SFF05,spotify:track:5rG1ZocVbrfkeboD3SFF05,https://api.spotify.com/v1/tracks/5rG1ZocVbrfkeboD3SFF05,https://api.spotify.com/v1/audio-analysis/5rG1ZocVbrfkeboD3SFF05,240024,4
135,Cursive,0.494,0.267,0,-11.54,1,0.0308,0.935,5.58e-05,0.128,0.166,115.117,audio_features,5Iy1wdO0tMaHwKnfFYtlel,spotify:track:5Iy1wdO0tMaHwKnfFYtlel,https://api.spotify.com/v1/tracks/5Iy1wdO0tMaHwKnfFYtlel,https://api.spotify.com/v1/audio-analysis/5Iy1wdO0tMaHwKnfFYtlel,240400,3
136,Hello,0.905,0.647,10,-5.065,0,0.107,0.0187,0.0,0.282,0.367,130.97,audio_features,2r6OAV3WsYtXuXjvJ1lIDi,spotify:track:2r6OAV3WsYtXuXjvJ1lIDi,https://api.spotify.com/v1/tracks/2r6OAV3WsYtXuXjvJ1lIDi,https://api.spotify.com/v1/audio-analysis/2r6OAV3WsYtXuXjvJ1lIDi,190534,4
137,don't cry,0.618,0.71,8,-6.066,1,0.331,0.407,0.0,0.183,0.233,112.014,audio_features,5BQrp63SHCVf4bzCzJePne,spotify:track:5BQrp63SHCVf4bzCzJePne,https://api.spotify.com/v1/tracks/5BQrp63SHCVf4bzCzJePne,https://api.spotify.com/v1/audio-analysis/5BQrp63SHCVf4bzCzJePne,249450,4
138,On the Road Again - Live,0.714,0.724,4,-8.488,1,0.042,0.55,0.101,0.826,0.802,111.173,audio_features,1OmKo4t4Bh95xQI6WGiUR3,spotify:track:1OmKo4t4Bh95xQI6WGiUR3,https://api.spotify.com/v1/tracks/1OmKo4t4Bh95xQI6WGiUR3,https://api.spotify.com/v1/audio-analysis/1OmKo4t4Bh95xQI6WGiUR3,153107,4
139,The Day Before You Came,0.801,0.388,0,-14.594,0,0.0354,0.0498,0.00421,0.0525,0.736,108.071,audio_features,6W26h4KbGUnEaav5VWIyJm,spotify:track:6W26h4KbGUnEaav5VWIyJm,https://api.spotify.com/v1/tracks/6W26h4KbGUnEaav5VWIyJm,https://api.spotify.com/v1/audio-analysis/6W26h4KbGUnEaav5VWIyJm,349080,4
140,Besame Mucho,0.521,0.502,5,-8.521,0,0.0287,0.886,0.02,0.188,0.378,95.028,audio_features,5WHnE8MsLFHqSUwecrs7WO,spotify:track:5WHnE8MsLFHqSUwecrs7WO,https://api.spotify.com/v1/tracks/5WHnE8MsLFHqSUwecrs7WO,https://api.spotify.com/v1/audio-analysis/5WHnE8MsLFHqSUwecrs7WO,241232,4
141,Epilogue,0.408,0.27,7,-11.568,1,0.0438,0.661,0.829,0.516,0.14,127.15,audio_features,762K1h8yVV5IgAVuEMpqfZ,spotify:track:762K1h8yVV5IgAVuEMpqfZ,https://api.spotify.com/v1/tracks/762K1h8yVV5IgAVuEMpqfZ,https://api.spotify.com/v1/audio-analysis/762K1h8yVV5IgAVuEMpqfZ,459467,4
